9934.65,19,4,1
8737.91,18,4,1
985.7,18,4,1
14141.71,17,4,1
10121.39,15,4,1
13703.71,14,4,1
5757.15,14,4,1
4961.44,19,3,1
12867.67,19,3,1
11613.71,18,3,1
13776.97,20,3,1
14271.25,20,3,1
11115.17,19,3,1
1192.64,18,3,1
4222.41,18,3,1
10341.47,18,3,1
1624.92,19,3,1
895.15,19,3,1
5296.73,19,3,1
196.44,18,3,1
8281.65,16,3,1
12938.28,16,3,1
16515.92,16,3,1
295.52,15,3,1
14747.2,15,3,1
15002.41,15,3,1
7847.97,13,3,1
16973.48,20,3,1
6175.71,19,3,1
4406.85,19,3,1
15142.22,17,3,1
8882.22,16,3,1
4931.01,14,3,1
12058.13,13,3,1
1988.23,12,3,1
8515.71,12,3,1
3897.24,12,3,1
6766.37,12,3,1
11914.43,12,3,1
7845.87,11,3,1
8864.75,11,3,1
4793.58,11,3,1
15870.94,11,3,1
10161.08,11,3,1
736.58,20,3,1
13031.47,19,3,1
232.02,19,3,1
15955.9,18,3,1
7804.88,17,3,1
10414.41,15,3,1
8438.71,15,3,1
1735.36,14,3,1
10803.75,13,3,1
7499.07,13,3,1
10639.88,13,3,1
7649.59,12,3,1
10704.62,11,3,1
4433.96,11,3,1
2745.5,10,3,2
9485.04,10,3,2
10835.26,10,3,2
5555.16,10,3,2
10410.55,10,3,2
1053.85,20,3,1
12565.92,19,3,1
7769.36,17,3,1
2496.63,17,3,1
6980.54,17,3,1
14242.24,16,3,1
7292.35,16,3,1
3593.25,16,3,1
6463.9,16,3,1
8866.59,16,3,1
8808.73,15,3,1
16897.27,15,3,1
16387.15,15,3,1
9576.02,14,3,1
13255.57,13,3,1
9261.57,13,3,1
3245.55,13,3,1
15720.25,12,3,1
13126.56,11,3,1
14529.92,11,3,1
10250.26,11,3,1
16345.41,11,3,1
10429.18,11,3,1
1957.23,10,3,2
6903.83,17,3,1
14327.43,16,3,1
12894.7,16,3,1
4898.05,15,3,1
11159.34,15,3,1
16903.55,14,3,1
4291.5,14,3,1
5944.13,12,3,1
15681.85,12,3,1
9833.23,12,3,1
15593.59,11,3,1
5769.82,11,3,1
12217.99,11,3,1
9404.26,10,3,2
15907.36,10,3,2
16727.44,10,3,2
8321.07,10,3,2
6053.04,20,3,1
13609.17,19,3,1
2700.83,19,3,1
5619.14,17,3,1
1758.47,17,3,1
416.07,16,3,1
6658.41,16,3,1
16197.92,16,3,1
9531.7,16,3,1
9854.18,15,3,1
8216.89,15,3,1
8821.88,14,3,1
6741.63,14,3,1
13672.27,14,3,1
14296.18,13,3,1
7855.83,12,3,1
8856.04,12,3,1
3178.08,10,3,2
1202.63,20,3,1
4645.21,20,3,1
16305.98,20,3,1
16188.5,19,3,1
13393.42,18,3,1
5931.8,17,3,1
120.52,17,3,1
7949.78,17,3,1
8848.13,17,3,1
15729.26,16,3,1
15671.66,16,3,1
3808.2,16,3,1
16577.94,16,3,1
3376.83,16,3,1
4955.85,16,3,1
4160.19,15,3,1
10442.9,15,3,1
13954.53,15,3,1
13275.8,13,3,1
14955.48,12,3,1
4976.19,12,3,1
3901.53,11,3,1
9777.14,11,3,1
4649.33,11,3,1
15030.12,11,3,1
14147.49,11,3,1
8268.83,20,3,1
9261.57,20,3,1
5504.17,18,3,1
16258.42,18,3,1
9947.08,18,3,1
15460.42,17,3,1
14123.44,16,3,1
7658.86,16,3,1
13253.32,15,3,1
1055.29,15,3,1
7791.97,15,3,1
12715.03,15,3,1
5279.23,15,3,1
11143.05,14,3,1
4865.84,13,3,1
12095.6,13,3,1
2251.43,13,3,1
13335.63,13,3,1
9757.43,12,3,1
4244.28,12,3,1
6033.61,12,3,1
14644.1,11,3,1
9099.74,11,3,1
1982.47,11,3,1
10121.96,10,3,2
11417.81,10,3,2
6180.79,10,3,2
10285.66,10,3,2
14351.19,10,3,2
9123.46,20,2,1
1028.36,19,2,1
15192.06,20,2,1
7907.08,19,2,1
10139.29,18,2,1
13592.38,20,2,1
9035.51,19,2,1
7853.71,19,2,1
12608.1,19,2,1
10687.77,18,2,1
15226.27,20,2,1
10917.93,19,2,1
11120.66,19,2,1
10499.63,17,2,1
2220.59,16,2,1
15661.4,16,2,1
4435.27,16,2,1
3564,14,2,1
16965.97,14,2,1
364.09,13,2,1
16121.44,13,2,1
14428.13,13,2,1
10834.36,13,2,1
14034.81,13,2,1
8023.41,18,2,1
7786.41,16,2,1
8457.87,16,2,1
4664.04,16,2,1
9984.61,16,2,1
15637.31,15,2,1
10404.35,14,2,1
4080.12,14,2,1
13551,14,2,1
3431.32,13,2,1
10877.6,12,2,1
3361.29,12,2,1
6234.71,12,2,1
4957.28,11,2,1
11232.41,11,2,1
13804.1,11,2,1
357.73,19,2,1
4699.36,17,2,1
10650.96,17,2,1
14456.42,17,2,1
14819.47,16,2,1
11470.03,16,2,1
9571.86,16,2,1
8320.57,15,2,1
7098.31,15,2,1
10337.46,15,2,1
6772.85,13,2,1
16394.83,13,2,1
5963.74,12,2,1
4627.02,12,2,1
3664.77,11,2,1
11931.84,11,2,1
16996.25,11,2,1
2947.47,11,2,1
4078.95,10,2,1
14029.21,10,2,1
10201.5,10,2,1
9538.68,19,2,1
12320.69,19,2,1
5058.59,18,2,1
11169.74,18,2,1
9824.22,17,2,1
13484.94,17,2,1
14083.4,16,2,1
12249.06,16,2,1
16930.11,16,2,1
7372.88,15,2,1
2064.27,15,2,1
4632.26,14,2,1
14535.94,13,2,1
6289.58,12,2,1
16562.86,12,2,1
1060.26,12,2,1
8417.53,11,2,1
7787.79,11,2,1
16726.39,11,2,1
7948.4,10,2,1
14924.51,10,2,1
4659.21,20,2,1
6070.32,19,2,1
12409.06,17,2,1
5793.83,17,2,1
9056.24,17,2,1
4988.89,17,2,1
14428.09,16,2,1
2397.34,16,2,1
5445.34,16,2,1
2499.37,16,2,1
577.08,16,2,1
2612.49,15,2,1
5870.92,14,2,1
9686.78,14,2,1
16930.63,13,2,1
4557.16,13,2,1
7486.68,12,2,1
1478.63,11,2,1
2966.22,11,2,1
14027.23,11,2,1
10533.23,10,2,1
950.77,10,2,1
7433.99,19,2,1
10326.95,16,2,1
12076.24,16,2,1
16652.41,16,2,1
15506.58,16,2,1
2656.92,15,2,1
9969.58,14,2,1
546.77,14,2,1
4766.16,13,2,1
3399.87,12,2,1
10664.14,12,2,1
10163.81,11,2,1
7987.08,11,2,1
11890.14,10,2,1
4042.3,10,2,1
10658.86,10,2,1
4850.61,10,2,1
1846.24,10,2,1
1052.25,20,2,1
2918.82,20,2,1
4581.2,19,2,1
1210.97,18,2,1
14072.43,16,2,1
3600.16,16,2,1
12189.56,16,2,1
3965.98,15,2,1
10556.5,15,2,1
5648.33,15,2,1
5790.38,14,2,1
10680.17,13,2,1
3021.7,12,2,1
9772.87,12,2,1
7565.38,12,2,1
8863.25,12,2,1
8807.55,11,2,1
12281.1,10,2,1
5732.4,10,2,1
2106.89,10,2,1
3089.15,10,2,1
6626.08,19,2,1
2617.81,19,2,1
10230.53,16,2,1
5148.54,15,2,1
2131.73,15,2,1
6104.64,15,2,1
7000.82,14,2,1
9502.85,14,2,1
10114.9,13,2,1
1092.46,13,2,1
9152.12,13,2,1
1223.49,12,2,1
7722.01,12,2,1
12152.49,12,2,1
695.73,12,2,1
12315.95,12,2,1
11908.63,12,2,1
12036.7,11,2,1
4965.21,11,2,1
4409.04,10,2,1
3857.2,10,2,1
5883.14,10,2,1
11920.08,10,2,1
8626.28,10,2,1
11711.97,10,2,1
1220.13,20,1,1
8675.37,20,1,1
11825.86,20,1,1
1280.68,18,1,1
16175.7,20,1,1
14917.91,20,1,1
2327.27,20,1,1
9207.38,18,1,1
527.72,18,1,1
12178.4,20,1,1
1466.5,19,1,1
13927.37,20,1,1
9113.98,20,1,1
2098.42,17,1,1
10170.76,16,1,1
16441.88,15,1,1
14371.84,15,1,1
878.41,13,1,1
11512.92,13,1,1
5811.13,19,1,1
11958.64,17,1,1
14500.71,15,1,1
16372.54,15,1,1
8501.07,15,1,1
8499.78,15,1,1
2853.07,14,1,1
4289.87,13,1,1
13357.8,13,1,1
7751.74,13,1,1
14972.15,12,1,1
15669.82,12,1,1
5066.78,12,1,1
9681.99,11,1,1
2580.25,11,1,1
3927.88,11,1,1
7238.77,11,1,1
9129.27,11,1,1
4846.51,20,1,1
4815.64,20,1,1
6024.58,19,1,1
8013.66,17,1,1
2622.44,17,1,1
522.42,15,1,1
3270.1,15,1,1
3905.01,15,1,1
2099.01,14,1,1
7273.68,14,1,1
16854,13,1,1
12838.46,13,1,1
4335.06,12,1,1
15683.59,10,1,1
16078.79,10,1,1
12100.95,10,1,1
7772.3,10,1,1
7440.22,20,1,1
16189.89,18,1,1
4252.68,17,1,1
2282.69,17,1,1
4502.17,16,1,1
7052.76,15,1,1
15768.79,14,1,1
15382.02,13,1,1
13650.52,13,1,1
7921.81,13,1,1
3602.35,12,1,1
10434.85,11,1,1
13222.29,11,1,1
1047.78,10,1,1
4683.45,10,1,1
12961.73,10,1,1
2332.69,20,1,1
5792.56,19,1,1
10947.38,17,1,1
8128.1,16,1,1
8276.65,16,1,1
3493.67,16,1,1
13079,15,1,1
14771.97,15,1,1
4575.17,15,1,1
809.22,15,1,1
11387.33,14,1,1
10510.07,14,1,1
4887.58,13,1,1
3193.76,13,1,1
14220.29,12,1,1
2200.54,12,1,1
11517.01,11,1,1
16719.06,11,1,1
11469.14,11,1,1
10388.52,10,1,1
15616.71,10,1,1
11809.16,10,1,1
7826.94,20,1,1
3388.6,19,1,1
1494.69,18,1,1
10599.62,18,1,1
4022.38,17,1,1
455.17,17,1,1
323.45,16,1,1
9130.5,16,1,1
8193.96,16,1,1
14761.46,16,1,1
11073.38,14,1,1
7840.8,14,1,1
4884.02,12,1,1
483.32,12,1,1
11886.76,12,1,1
2729.29,11,1,1
12112.84,11,1,1
11929.13,10,1,1
13508.04,10,1,1
10267.43,10,1,1
4644.78,18,1,1
7446.23,17,1,1
3564.31,16,1,1
5755.92,15,1,1
10780.2,15,1,1
1394.1,14,1,1
9597.57,14,1,1
6630.34,14,1,1
5015.38,12,1,1
14127.49,12,1,1
11047.26,11,1,1
9539.79,10,1,1
15105.38,10,1,1
1258.72,10,1,1
14592.18,20,0,1
8409.59,20,0,1
1616.42,18,0,1
16987.41,18,0,1
12617.43,18,0,1
10053.2,18,0,1
11230.9,17,0,1
5782.64,16,0,1
8216.57,16,0,1
6371.83,16,0,1
12882.73,16,0,1
14037.07,16,0,1
11247.11,15,0,1
13115.82,15,0,1
9869.5,14,0,1
1602.92,13,0,1
9338.9,12,0,1
117.57,12,0,1
1113.15,12,0,1
7124.77,12,0,1
16823.33,12,0,1
929.27,11,0,1
1939.13,11,0,1
6670.99,10,0,1
14682.44,10,0,1
16898.48,10,0,1
14687.33,20,0,1
8502.62,19,0,1
4651.91,18,0,1
14826.67,18,0,1
2673.79,18,0,1
1771.26,17,0,1
9982.07,17,0,1
6940.97,17,0,1
10130.35,17,0,1
3564.67,17,0,1
3929.3,17,0,1
14627.2,16,0,1
10748.55,16,0,1
5893.38,16,0,1
15666.23,15,0,1
8308.25,15,0,1
5159.6,14,0,1
3608.92,14,0,1
5327.07,14,0,1
2265.82,13,0,1
9252.38,12,0,1
15294.46,12,0,1
10626.67,11,0,1
10925.82,10,0,1
6619.92,10,0,1
10575.79,10,0,1
15799.51,10,0,1
15341.65,10,0,1
12861.37,19,0,1
122.9,17,0,1
510.9,16,0,1
6799.66,16,0,1
8037.47,16,0,1
3457.28,15,0,1
15013.02,14,0,1
15979.43,14,0,1
1302.19,14,0,1
2671.73,14,0,1
3059.98,11,0,1
14574.04,11,0,1
13880.27,11,0,1
16217.74,10,0,1
14995.5,10,0,1
12786.06,10,0,1
12237.48,10,0,1
5769.74,20,0,1
10576.2,19,0,1
7510.66,19,0,1
2483.38,16,0,1
11581.21,16,0,1
15633.9,16,0,1
14634.01,15,0,1
7634.06,15,0,1
4061.64,15,0,1
9289.62,14,0,1
11332.81,13,0,1
9497.52,13,0,1
6706.95,12,0,1
6073.16,12,0,1
10432.88,12,0,1
516.49,12,0,1
11028.77,12,0,1
10873.41,12,0,1
12546.42,11,0,1
15569.74,11,0,1
5650.63,11,0,1
15483.95,11,0,1
16360.65,10,0,1
3085.61,10,0,1
12779.81,10,0,1
5706.52,10,0,1
5881.45,10,0,1
7152.04,20,0,1
7652.08,19,0,1
13888.45,18,0,1
4009.14,17,0,1
12738.22,17,0,1
3165.99,16,0,1
12551.27,16,0,1
6809.07,16,0,1
579.96,15,0,1
792,15,0,1
3854.81,14,0,1
12613.08,14,0,1
9683.73,14,0,1
4630.87,14,0,1
16273.51,14,0,1
11081.35,14,0,1
343.38,13,0,1
12228.55,12,0,1
8061.72,12,0,1
13839.21,12,0,1
1554.57,12,0,1
2463,11,0,1
2813.89,10,0,1
13038.83,10,0,1
12252.51,10,0,1
4441.32,20,0,1
13692.28,17,0,1
7659.87,17,0,1
4466.15,17,0,1
982.85,17,0,1
4030.47,17,0,1
532.34,17,0,1
12525.16,16,0,1
8136.18,16,0,1
15576.82,15,0,1
15042.08,14,0,1
14594.97,14,0,1
14751.39,14,0,1
5986.75,13,0,1
5544.33,13,0,1
6808.12,13,0,1
9174.35,12,0,1
16004.29,12,0,1
2556.39,11,0,1
3220.85,11,0,1
11186.79,11,0,1
15393.71,11,0,1
848.67,10,0,1
16126.77,10,0,1
15751.72,19,10,2
1873.37,20,10,2
13671.4,19,10,2
6007.37,18,10,2
10500.83,18,10,2
10599.01,18,10,2
14431.18,19,10,2
16051.84,18,10,2
9181.76,20,10,2
16644.98,20,10,2
10116.39,20,10,2
6371.7,20,10,2
9035.93,20,10,2
7082.38,19,10,2
12651.87,19,10,2
16865.99,18,10,2
14927.83,20,10,2
8135.13,19,10,2
2998.73,18,10,2
15757.83,20,10,2
14196.55,19,10,2
9489.62,20,10,2
13368.98,18,9,2
15897.76,18,9,2
15354.17,18,9,2
7134.38,20,9,2
1916.31,19,9,2
4272.94,19,9,2
2100.79,18,9,2
10577.3,20,9,2
6353,19,9,2
16650.43,18,9,2
15223.24,20,9,2
4881.17,20,9,2
10418.48,20,9,2
2237.1,20,9,2
10622.17,19,9,2
1484.99,19,9,2
15852.51,18,9,2
6834.08,20,9,2
10768.42,20,9,2
8715.81,18,9,2
5957.7,20,9,2
10035.82,19,9,2
14606.06,18,9,2
16679.82,18,9,2
16576.54,18,9,2
8721.2,18,9,2
1691.02,20,9,2
13356.06,20,9,2
3844.97,20,9,2
2588.34,19,9,2
6575.58,19,9,2
12792.61,18,9,2
10308.71,18,9,2
7744.63,19,9,2
15042.08,18,9,2
16333.78,18,9,2
16877.12,19,8,2
519.96,19,8,2
3486.66,18,8,2
3554.41,20,8,2
13757.27,19,8,2
16164.35,19,8,2
16835.34,20,8,2
6798.51,18,8,2
12841.3,20,8,2
13922.34,20,8,2
2372.79,20,8,2
15831.27,20,8,2
5112.48,20,8,2
16681.17,20,8,2
9775.49,19,8,2
10294.46,19,8,2
15703.34,18,8,2
1126.29,20,8,2
11753.12,19,8,2
1348.58,19,8,2
5232.49,20,8,2
9611.37,19,8,2
13735.37,19,8,2
679.21,18,8,2
15671.38,20,8,2
16333.29,19,8,2
14320.27,18,8,2
4949.68,19,8,2
6498.23,19,8,2
1895.1,19,8,2
1100.47,20,7,2
6893.34,19,7,2
579.06,18,7,2
869.08,20,7,2
665.58,19,7,2
6372.85,19,7,2
4391.1,18,7,2
6425.08,18,7,2
5790.14,20,7,2
1122.97,20,7,2
2117.02,19,7,2
1536.93,19,7,2
14807.07,17,7,2
1388.41,16,7,2
1332.89,15,7,2
3354.46,14,7,2
3485.59,14,7,2
8295.73,14,7,2
13294.43,14,7,2
142.11,13,7,2
1992.96,13,7,2
10902.94,20,7,2
4139.4,20,7,2
3603.01,20,7,2
2323.93,20,7,2
10537.01,19,7,2
10868.82,18,7,2
11136.87,18,7,2
5456.92,16,7,2
2811.14,16,7,2
15617.81,15,7,2
14945.94,15,7,2
1486.46,15,7,2
9117.25,15,7,2
4744.12,14,7,2
16314.33,14,7,2
2129.14,14,7,2
16580.57,13,7,2
2798.01,13,7,2
10491.39,20,7,2
11077.51,20,7,2
10238.17,17,7,2
14148.77,17,7,2
8884.44,17,7,2
7913.34,14,7,2
9192.08,14,7,2
8406.52,13,7,2
11462.92,13,7,2
5759.72,20,7,2
5129.56,20,7,2
3074.42,19,7,2
10514.13,19,7,2
8968,17,7,2
4687.56,17,7,2
3192.76,17,7,2
4085.5,16,7,2
2987.06,16,7,2
15002.61,15,7,2
16607.89,15,7,2
9252.58,15,7,2
15800.64,15,7,2
2857.47,15,7,2
7117.07,14,7,2
10173.14,13,7,2
1440.75,19,7,2
15687.52,19,7,2
8855.55,18,7,2
13740.09,18,7,2
2858.81,16,7,2
5227,16,7,2
8255.23,16,7,2
9598.58,16,7,2
9557.82,16,7,2
11740.23,15,7,2
16293.48,15,7,2
10519.11,15,7,2
7484.51,14,7,2
116.87,13,7,2
6216.61,20,7,2
724.45,18,7,2
16218.65,17,7,2
4719.7,17,7,2
2522.67,17,7,2
4950.48,17,7,2
11216.39,16,7,2
13994.43,15,7,2
8541.38,15,7,2
5648.38,14,7,2
14471.97,14,7,2
16598.87,13,7,2
61.14,19,7,2
3060.1,18,7,2
268.6,17,7,2
1304.97,17,7,2
1524.54,16,7,2
139.62,16,7,2
14659.38,16,7,2
16823.88,16,7,2
12537.3,15,7,2
6868.86,15,7,2
10164.82,13,7,2
829.14,13,7,2
7504.34,20,7,2
6587.5,20,7,2
435.97,18,7,2
8598.34,17,7,2
4579.94,17,7,2
10593.38,16,7,2
10748.02,15,7,2
13394.93,14,7,2
3311.68,14,7,2
7600.71,14,7,2
959.11,14,7,2
1428.61,13,7,2
13449.76,13,7,2
54.42,13,7,2
5466.91,13,7,2
37.2,20,6,2
892.07,18,6,2
6862.47,18,6,2
15087.06,18,6,2
8449.86,19,6,2
16957.21,19,6,2
9202.37,18,6,2
4772.64,17,6,2
2772.63,16,6,2
5930.03,16,6,2
9962.08,15,6,2
16415.12,13,6,2
12036.68,18,6,2
8604.55,16,6,2
9244.6,14,6,2
15728.13,13,6,2
8545.13,13,6,2
15601.63,12,6,2
15891.31,12,6,2
12400.15,12,6,2
14411.87,11,6,2
11350.49,11,6,2
2530.43,19,6,2
10843.8,19,6,2
11514.87,18,6,2
6532.92,18,6,2
9047.74,16,6,2
1953.74,15,6,2
13508.7,15,6,2
4681.26,15,6,2
13786.72,15,6,2
8739.42,14,6,2
15107.68,13,6,2
11295.74,13,6,2
12851,13,6,2
11511.17,13,6,2
8701.74,13,6,2
2714.5,12,6,2
6977.35,12,6,2
1193.05,12,6,2
14148.94,12,6,2
11120.53,12,6,2
2602.12,11,6,2
9332.92,11,6,2
12057.26,11,6,2
6917.61,11,6,2
4158.93,11,6,2
6775.04,11,6,2
8837.75,10,6,2
12036.11,19,6,2
16930.41,15,6,2
14908.97,15,6,2
14650.52,13,6,2
12850.93,13,6,2
4869.69,11,6,2
10602.92,11,6,2
8212.83,11,6,2
8436.9,11,6,2
8296.93,11,6,2
6411.74,18,6,2
12297.35,18,6,2
8964.98,17,6,2
1006.39,17,6,2
2132.18,15,6,2
146.22,15,6,2
11409.06,14,6,2
15874.39,12,6,2
5043.53,11,6,2
10706.19,11,6,2
6256.47,11,6,2
2729.34,11,6,2
14686.66,19,6,2
2948.82,17,6,2
12661.04,16,6,2
7898.46,16,6,2
16105.97,16,6,2
9109.62,15,6,2
11213.93,15,6,2
7380.54,14,6,2
15420.73,14,6,2
7768.54,14,6,2
7764.5,13,6,2
2926.64,12,6,2
10052.62,12,6,2
3222.21,12,6,2
1280.36,12,6,2
7371.61,11,6,2
16076.11,11,6,2
3825.74,11,6,2
9894.22,19,6,2
2164.58,17,6,2
10954.35,17,6,2
4390.7,16,6,2
112.55,15,6,2
3950.11,15,6,2
1936.39,15,6,2
2778.99,15,6,2
12229.44,14,6,2
11643.55,14,6,2
9268.56,13,6,2
1893.29,12,6,2
820.55,12,6,2
16799.45,12,6,2
9864.23,12,6,2
13495.1,12,6,2
8446.43,12,6,2
1324.21,11,6,2
12581.43,11,6,2
362.12,11,6,2
1093.68,10,6,2
2027.89,19,6,2
13322.3,18,6,2
12728.47,17,6,2
6831.02,17,6,2
2991.2,17,6,2
9283.23,17,6,2
10285.07,17,6,2
11512.2,16,6,2
9154.31,15,6,2
10826.66,15,6,2
13782.74,15,6,2
7372.41,14,6,2
6243.77,14,6,2
12063.45,14,6,2
15981.97,13,6,2
9114.52,13,6,2
15639.58,13,6,2
12523.19,12,6,2
14860.78,12,6,2
4750.52,12,6,2
2651.87,12,6,2
8756.95,12,6,2
3370.2,11,6,2
16613.57,11,6,2
71.82,19,5,2
53.65,17,5,2
8902.57,16,5,2
14419.84,13,5,2
15245.01,13,5,2
7948.19,13,5,2
4302.49,16,5,2
2696.04,15,5,2
11343.84,15,5,2
13530.02,15,5,2
11772.76,13,5,2
1654.42,13,5,2
3576.49,12,5,2
14648.96,11,5,2
12650.69,11,5,2
15441.53,11,5,2
2198.7,11,5,2
14084.7,15,5,2
9990.28,15,5,2
16184.59,15,5,2
16521.52,14,5,2
10444.33,14,5,2
9627.54,14,5,2
10776.65,13,5,2
10236.49,12,5,2
650.96,11,5,2
10246.35,11,5,2
9471.67,10,5,2
14241.75,10,5,2
8125.3,10,5,2
2035.79,10,5,2
11615.22,10,5,2
13885.92,10,5,2
13790.05,16,5,2
6818.4,16,5,2
2478.31,15,5,2
9183.84,14,5,2
11350.34,14,5,2
6158.73,13,5,2
3224.83,13,5,2
2090.98,12,5,2
5140.77,12,5,2
1382.28,12,5,2
12730.13,12,5,2
1725.49,11,5,2
3818.03,11,5,2
6251.42,10,5,2
4858.37,10,5,2
0.11,19,5,2
2922.57,14,5,2
2213.07,12,5,2
6242.42,12,5,2
384.91,12,5,2
7973.14,12,5,2
4822.35,11,5,2
11792.74,11,5,2
4200.45,11,5,2
7199.49,10,5,2
5523.38,10,5,2
5.19,17,5,2
9404.2,16,5,2
14880.78,16,5,2
12069.24,15,5,2
4260.99,14,5,2
351.01,13,5,2
16105.71,12,5,2
8974.61,10,5,2
11922.53,10,5,2
9506.96,10,5,2
9540.31,10,5,2
8139.73,10,5,2
3122.76,10,5,2
900.17,10,5,2
13.78,20,5,2
7.44,19,5,2
12273.86,16,5,2
13291.45,16,5,2
6184.73,15,5,2
812.27,15,5,2
15623.75,14,5,2
14167.38,14,5,2
8615.5,14,5,2
12305.99,13,5,2
10117.81,12,5,2
12642.97,12,5,2
4526.85,12,5,2
12262.14,11,5,2
8128.06,16,5,2
4934.14,15,5,2
6341.5,13,5,2
7399.29,12,5,2
12508.92,12,5,2
12629.31,11,5,2
10273.55,10,5,2
41.88,18,4,2
51.72,18,4,2
89.72,18,4,2
57.15,17,4,2
96.01,14,4,2
13672.93,13,4,2
13649.75,13,4,2
76.7,15,4,2
8890.38,12,4,2
10669.26,11,4,2
10999.4,11,4,2
3036.49,13,4,2
6262.96,13,4,2
8547.71,13,4,2
11671.5,12,4,2
16531.09,12,4,2
1056.06,11,4,2
9696.21,11,4,2
9767.08,10,4,2
14637.29,10,4,2
84.55,18,4,2
72.97,17,4,2
45.57,17,4,2
8281.48,13,4,2
13516.67,12,4,2
9968.52,11,4,2
27.49,10,4,2
14328.68,13,4,2
14302.56,12,4,2
14097.84,12,4,2
16637.73,11,4,2
6945.51,11,4,2
3777.56,11,4,2
788.14,11,4,2
14255.76,10,4,2
3478.33,10,4,2
10268.64,13,4,2
12965.29,12,4,2
13077.24,11,4,2
7544.02,11,4,2
9393.2,11,4,2
11688.15,10,4,2
20.51,10,4,2
32.61,10,4,2
56.13,10,4,2
21.73,20,4,2
11.96,20,4,2
1.95,20,4,2
12138.57,13,4,2
830.75,13,4,2
3298.01,12,4,2
11563.04,12,4,2
1401.25,11,4,2
14330.76,11,4,2
7064.59,11,4,2
12416.24,11,4,2
476.96,11,4,2
5722.27,10,4,2
14092.74,10,4,2
9134.85,10,4,2
9938.59,13,4,2
5348.29,12,4,2
10108.48,12,4,2
11996.78,12,4,2
6478.72,12,4,2
2284.24,11,4,2
8314.35,10,4,2
11350.18,10,4,2
14652.16,10,4,2
117.35,10,4,2
12925.98,10,4,2
13855.58,10,4,2
2.92,14,3,2
58.2,13,3,2
3.15,13,3,2
54.62,18,3,2
23.03,10,3,2
77.53,17,2,2
50.32,11,2,2
18.91,16,2,2
28.71,12,1,2
11.41,20,1,2
20.09,19,1,2
1.31,18,1,2
48.48,16,1,2
56.19,14,1,2
30.1,14,1,2
28.77,14,1,2
17.71,13,1,2
20.51,13,1,2
32.61,13,1,2
56.13,11,1,2
21.73,10,1,2
11.96,10,1,2
